"AIC";"Stability";"Predictor";"ID"
"7966";728.771272243915;"Absolute distance";"Cover";886
"7967";620.621730510418;"Absolute distance";"Cover + Spatial 
 structure";886
"7968";721.281488441915;"Absolute distance";"Spatial 
 structure";886
"7969";723.335658276693;"Relative distance";"Cover";886
"7970";677.881049167185;"Relative distance";"Cover + Spatial 
 structure";886
"7971";776.737215267815;"Relative distance";"Spatial 
 structure";886
"7972";790.18812934357;"Size tipping";"Cover";886
"7973";761.141225147321;"Size tipping";"Cover + Spatial 
 structure";886
"7974";777.464316723307;"Size tipping";"Spatial 
 structure";886
"7975";767.964941540762;"Absolute distance";"Cover";887
"7976";687.856530524192;"Absolute distance";"Cover + Spatial 
 structure";887
"7977";780.80711746223;"Absolute distance";"Spatial 
 structure";887
"7978";599.108671511709;"Relative distance";"Cover";887
"7979";558.386789212987;"Relative distance";"Cover + Spatial 
 structure";887
"7980";722.896077771092;"Relative distance";"Spatial 
 structure";887
"7981";765.324692414097;"Size tipping";"Cover";887
"7982";737.333554397578;"Size tipping";"Cover + Spatial 
 structure";887
"7983";760.208073642366;"Size tipping";"Spatial 
 structure";887
"7984";738.367961834385;"Absolute distance";"Cover";888
"7985";634.657326374965;"Absolute distance";"Cover + Spatial 
 structure";888
"7986";752.912409975288;"Absolute distance";"Spatial 
 structure";888
"7987";693.045465582842;"Relative distance";"Cover";888
"7988";626.90384639187;"Relative distance";"Cover + Spatial 
 structure";888
"7989";756.382439570344;"Relative distance";"Spatial 
 structure";888
"7990";782.842830454265;"Size tipping";"Cover";888
"7991";753.646668721067;"Size tipping";"Cover + Spatial 
 structure";888
"7992";776.755411954151;"Size tipping";"Spatial 
 structure";888
"7993";731.875292019838;"Absolute distance";"Cover";889
"7994";648.200639452495;"Absolute distance";"Cover + Spatial 
 structure";889
"7995";750.754078491903;"Absolute distance";"Spatial 
 structure";889
"7996";698.987717844638;"Relative distance";"Cover";889
"7997";640.908934751127;"Relative distance";"Cover + Spatial 
 structure";889
"7998";770.190330820205;"Relative distance";"Spatial 
 structure";889
"7999";780.943887056581;"Size tipping";"Cover";889
"8000";746.096181071654;"Size tipping";"Cover + Spatial 
 structure";889
"8001";770.635485163327;"Size tipping";"Spatial 
 structure";889
"8002";743.498551271516;"Absolute distance";"Cover";890
"8003";671.934643862357;"Absolute distance";"Cover + Spatial 
 structure";890
"8004";756.209875421194;"Absolute distance";"Spatial 
 structure";890
"8005";653.408804095023;"Relative distance";"Cover";890
"8006";619.565466960236;"Relative distance";"Cover + Spatial 
 structure";890
"8007";734.429836882115;"Relative distance";"Spatial 
 structure";890
"8008";790.612394046643;"Size tipping";"Cover";890
"8009";764.78143829335;"Size tipping";"Cover + Spatial 
 structure";890
"8010";778.969615700678;"Size tipping";"Spatial 
 structure";890
"8011";736.003770219845;"Absolute distance";"Cover";891
"8012";658.09946859174;"Absolute distance";"Cover + Spatial 
 structure";891
"8013";770.572834854086;"Absolute distance";"Spatial 
 structure";891
"8014";675.308698206141;"Relative distance";"Cover";891
"8015";583.372420651665;"Relative distance";"Cover + Spatial 
 structure";891
"8016";715.326175635507;"Relative distance";"Spatial 
 structure";891
"8017";806.015990237336;"Size tipping";"Cover";891
"8018";758.54559227468;"Size tipping";"Cover + Spatial 
 structure";891
"8019";766.639194231345;"Size tipping";"Spatial 
 structure";891
"8020";757.016036795719;"Absolute distance";"Cover";892
"8021";676.155575522086;"Absolute distance";"Cover + Spatial 
 structure";892
"8022";773.859730954814;"Absolute distance";"Spatial 
 structure";892
"8023";722.642690096527;"Relative distance";"Cover";892
"8024";665.882886564875;"Relative distance";"Cover + Spatial 
 structure";892
"8025";804.633846014138;"Relative distance";"Spatial 
 structure";892
"8026";807.011197783267;"Size tipping";"Cover";892
"8027";774.100156532198;"Size tipping";"Cover + Spatial 
 structure";892
"8028";785.015030231478;"Size tipping";"Spatial 
 structure";892
"8029";770.899610531244;"Absolute distance";"Cover";893
"8030";671.981586985654;"Absolute distance";"Cover + Spatial 
 structure";893
"8031";768.983991238517;"Absolute distance";"Spatial 
 structure";893
"8032";668.638895746277;"Relative distance";"Cover";893
"8033";620.074435388232;"Relative distance";"Cover + Spatial 
 structure";893
"8034";761.467863251609;"Relative distance";"Spatial 
 structure";893
"8035";777.501332324694;"Size tipping";"Cover";893
"8036";731.116817897347;"Size tipping";"Cover + Spatial 
 structure";893
"8037";763.506328629202;"Size tipping";"Spatial 
 structure";893
"8038";756.828890263956;"Absolute distance";"Cover";894
"8039";693.083680047243;"Absolute distance";"Cover + Spatial 
 structure";894
"8040";754.560517683499;"Absolute distance";"Spatial 
 structure";894
"8041";658.78933237511;"Relative distance";"Cover";894
"8042";567.293233959365;"Relative distance";"Cover + Spatial 
 structure";894
"8043";738.82540988092;"Relative distance";"Spatial 
 structure";894
"8044";797.715595366454;"Size tipping";"Cover";894
"8045";759.34557139484;"Size tipping";"Cover + Spatial 
 structure";894
"8046";776.277312292109;"Size tipping";"Spatial 
 structure";894
"8047";750.578769991142;"Absolute distance";"Cover";895
"8048";632.90788008015;"Absolute distance";"Cover + Spatial 
 structure";895
"8049";750.549816226118;"Absolute distance";"Spatial 
 structure";895
"8050";666.554627015699;"Relative distance";"Cover";895
"8051";603.594438851121;"Relative distance";"Cover + Spatial 
 structure";895
"8052";738.769038058531;"Relative distance";"Spatial 
 structure";895
"8053";809.51981899161;"Size tipping";"Cover";895
"8054";776.740266958459;"Size tipping";"Cover + Spatial 
 structure";895
"8055";783.203396987813;"Size tipping";"Spatial 
 structure";895
"8056";757.919646285867;"Absolute distance";"Cover";896
"8057";662.282449436968;"Absolute distance";"Cover + Spatial 
 structure";896
"8058";779.129859665885;"Absolute distance";"Spatial 
 structure";896
"8059";660.300063059601;"Relative distance";"Cover";896
"8060";585.646770668383;"Relative distance";"Cover + Spatial 
 structure";896
"8061";759.248571736414;"Relative distance";"Spatial 
 structure";896
"8062";807.179598302686;"Size tipping";"Cover";896
"8063";765.108678792315;"Size tipping";"Cover + Spatial 
 structure";896
"8064";778.930033157002;"Size tipping";"Spatial 
 structure";896
"8065";735.132559228042;"Absolute distance";"Cover";897
"8066";653.926771197875;"Absolute distance";"Cover + Spatial 
 structure";897
"8067";765.612432070685;"Absolute distance";"Spatial 
 structure";897
"8068";680.60802325241;"Relative distance";"Cover";897
"8069";620.405961625103;"Relative distance";"Cover + Spatial 
 structure";897
"8070";709.821982410108;"Relative distance";"Spatial 
 structure";897
"8071";810.484762474605;"Size tipping";"Cover";897
"8072";759.420114851545;"Size tipping";"Cover + Spatial 
 structure";897
"8073";768.412274439454;"Size tipping";"Spatial 
 structure";897
"8074";780.924136745798;"Absolute distance";"Cover";898
"8075";743.787930320703;"Absolute distance";"Cover + Spatial 
 structure";898
"8076";814.716861290096;"Absolute distance";"Spatial 
 structure";898
"8077";683.510597621028;"Relative distance";"Cover";898
"8078";634.97451605952;"Relative distance";"Cover + Spatial 
 structure";898
"8079";770.105734745394;"Relative distance";"Spatial 
 structure";898
"8080";758.634999686768;"Size tipping";"Cover";898
"8081";720.779199403864;"Size tipping";"Cover + Spatial 
 structure";898
"8082";744.210848827956;"Size tipping";"Spatial 
 structure";898
"8083";733.893859641756;"Absolute distance";"Cover";899
"8084";660.589865780371;"Absolute distance";"Cover + Spatial 
 structure";899
"8085";758.031777703958;"Absolute distance";"Spatial 
 structure";899
"8086";727.49612023369;"Relative distance";"Cover";899
"8087";674.1235540591;"Relative distance";"Cover + Spatial 
 structure";899
"8088";786.390117140831;"Relative distance";"Spatial 
 structure";899
"8089";743.873611407593;"Size tipping";"Cover";899
"8090";713.392339949045;"Size tipping";"Cover + Spatial 
 structure";899
"8091";765.026777163996;"Size tipping";"Spatial 
 structure";899
"8092";755.17618297658;"Absolute distance";"Cover";900
"8093";672.411817077141;"Absolute distance";"Cover + Spatial 
 structure";900
"8094";786.824090529214;"Absolute distance";"Spatial 
 structure";900
"8095";717.089291691423;"Relative distance";"Cover";900
"8096";631.880836726914;"Relative distance";"Cover + Spatial 
 structure";900
"8097";766.236314997285;"Relative distance";"Spatial 
 structure";900
"8098";806.965905975639;"Size tipping";"Cover";900
"8099";760.010074657713;"Size tipping";"Cover + Spatial 
 structure";900
"8100";771.105687094083;"Size tipping";"Spatial 
 structure";900
"8101";751.257223888552;"Absolute distance";"Cover";901
"8102";692.708575077576;"Absolute distance";"Cover + Spatial 
 structure";901
"8103";782.187288307274;"Absolute distance";"Spatial 
 structure";901
"8104";640.848908038085;"Relative distance";"Cover";901
"8105";572.471413842874;"Relative distance";"Cover + Spatial 
 structure";901
"8106";738.548773970992;"Relative distance";"Spatial 
 structure";901
"8107";799.084181553902;"Size tipping";"Cover";901
"8108";768.546788613475;"Size tipping";"Cover + Spatial 
 structure";901
"8109";783.707743533829;"Size tipping";"Spatial 
 structure";901
"8110";760.1763438591;"Absolute distance";"Cover";902
"8111";657.999624267416;"Absolute distance";"Cover + Spatial 
 structure";902
"8112";777.24164123435;"Absolute distance";"Spatial 
 structure";902
"8113";689.843987982278;"Relative distance";"Cover";902
"8114";613.627818402306;"Relative distance";"Cover + Spatial 
 structure";902
"8115";763.750604484065;"Relative distance";"Spatial 
 structure";902
"8116";766.388837906297;"Size tipping";"Cover";902
"8117";747.534092798153;"Size tipping";"Cover + Spatial 
 structure";902
"8118";790.321534799154;"Size tipping";"Spatial 
 structure";902
"8119";741.704238264159;"Absolute distance";"Cover";903
"8120";650.765676363687;"Absolute distance";"Cover + Spatial 
 structure";903
"8121";736.606074901802;"Absolute distance";"Spatial 
 structure";903
"8122";661.823232563997;"Relative distance";"Cover";903
"8123";611.347617285003;"Relative distance";"Cover + Spatial 
 structure";903
"8124";745.951356956461;"Relative distance";"Spatial 
 structure";903
"8125";783.62489986612;"Size tipping";"Cover";903
"8126";762.754725659005;"Size tipping";"Cover + Spatial 
 structure";903
"8127";781.643415211597;"Size tipping";"Spatial 
 structure";903
"8128";741.26179993908;"Absolute distance";"Cover";904
"8129";662.02662574601;"Absolute distance";"Cover + Spatial 
 structure";904
"8130";771.375694324379;"Absolute distance";"Spatial 
 structure";904
"8131";715.58948192453;"Relative distance";"Cover";904
"8132";634.057727769336;"Relative distance";"Cover + Spatial 
 structure";904
"8133";754.665199019779;"Relative distance";"Spatial 
 structure";904
"8134";796.86828189134;"Size tipping";"Cover";904
"8135";756.395696480554;"Size tipping";"Cover + Spatial 
 structure";904
"8136";771.221517386789;"Size tipping";"Spatial 
 structure";904
"8137";717.045637757102;"Absolute distance";"Cover";905
"8138";672.48305055133;"Absolute distance";"Cover + Spatial 
 structure";905
"8139";764.494070441352;"Absolute distance";"Spatial 
 structure";905
"8140";713.861726281877;"Relative distance";"Cover";905
"8141";662.772173693578;"Relative distance";"Cover + Spatial 
 structure";905
"8142";759.597569053981;"Relative distance";"Spatial 
 structure";905
"8143";752.975755458195;"Size tipping";"Cover";905
"8144";723.1243901315;"Size tipping";"Cover + Spatial 
 structure";905
"8145";772.9589285328;"Size tipping";"Spatial 
 structure";905
"8146";720.947711806818;"Absolute distance";"Cover";906
"8147";617.480382727914;"Absolute distance";"Cover + Spatial 
 structure";906
"8148";730.029791454416;"Absolute distance";"Spatial 
 structure";906
"8149";705.737803674751;"Relative distance";"Cover";906
"8150";642.095221258995;"Relative distance";"Cover + Spatial 
 structure";906
"8151";772.940579699937;"Relative distance";"Spatial 
 structure";906
"8152";786.857800945509;"Size tipping";"Cover";906
"8153";756.173365036306;"Size tipping";"Cover + Spatial 
 structure";906
"8154";780.682717999556;"Size tipping";"Spatial 
 structure";906
"8155";781.162365846683;"Absolute distance";"Cover";907
"8156";707.111077465965;"Absolute distance";"Cover + Spatial 
 structure";907
"8157";768.630471316058;"Absolute distance";"Spatial 
 structure";907
"8158";689.746752467467;"Relative distance";"Cover";907
"8159";618.57886021661;"Relative distance";"Cover + Spatial 
 structure";907
"8160";765.800380060918;"Relative distance";"Spatial 
 structure";907
"8161";817.217008666588;"Size tipping";"Cover";907
"8162";794.4152099666;"Size tipping";"Cover + Spatial 
 structure";907
"8163";799.882661075117;"Size tipping";"Spatial 
 structure";907
"8164";751.447254358737;"Absolute distance";"Cover";908
"8165";658.826924463741;"Absolute distance";"Cover + Spatial 
 structure";908
"8166";750.663518006122;"Absolute distance";"Spatial 
 structure";908
"8167";701.472912442202;"Relative distance";"Cover";908
"8168";642.779871363794;"Relative distance";"Cover + Spatial 
 structure";908
"8169";782.004092218085;"Relative distance";"Spatial 
 structure";908
"8170";777.785485581144;"Size tipping";"Cover";908
"8171";740.279642244355;"Size tipping";"Cover + Spatial 
 structure";908
"8172";770.999612851292;"Size tipping";"Spatial 
 structure";908
"8173";695.181989511802;"Absolute distance";"Cover";909
"8174";620.566283507149;"Absolute distance";"Cover + Spatial 
 structure";909
"8175";715.346672431886;"Absolute distance";"Spatial 
 structure";909
"8176";674.059973440176;"Relative distance";"Cover";909
"8177";585.548922748478;"Relative distance";"Cover + Spatial 
 structure";909
"8178";726.044919816306;"Relative distance";"Spatial 
 structure";909
"8179";760.075767045163;"Size tipping";"Cover";909
"8180";719.952288923481;"Size tipping";"Cover + Spatial 
 structure";909
"8181";758.410740105941;"Size tipping";"Spatial 
 structure";909
"8182";730.210528172991;"Absolute distance";"Cover";910
"8183";634.801751504181;"Absolute distance";"Cover + Spatial 
 structure";910
"8184";746.363322035321;"Absolute distance";"Spatial 
 structure";910
"8185";688.013174790685;"Relative distance";"Cover";910
"8186";617.402949845165;"Relative distance";"Cover + Spatial 
 structure";910
"8187";756.131939326847;"Relative distance";"Spatial 
 structure";910
"8188";787.630172358063;"Size tipping";"Cover";910
"8189";762.463090490833;"Size tipping";"Cover + Spatial 
 structure";910
"8190";788.339069516953;"Size tipping";"Spatial 
 structure";910
