"AIC";"Stability";"Predictor";"ID"
"467";413.748128523088;"Relative distance";"Cover + Spatial 
 structure";78
"468";569.907200003967;"Relative distance";"Spatial 
 structure";78
"469";572.25388938372;"Absolute distance";"Cover";79
"470";531.905660530058;"Absolute distance";"Cover + Spatial 
 structure";79
"471";589.304684187702;"Absolute distance";"Spatial 
 structure";79
"472";474.765502954789;"Relative distance";"Cover";79
"473";437.48703223417;"Relative distance";"Cover + Spatial 
 structure";79
"474";558.521935549681;"Relative distance";"Spatial 
 structure";79
"475";496.769793585892;"Absolute distance";"Cover";80
"476";451.956134441866;"Absolute distance";"Cover + Spatial 
 structure";80
"477";519.025985940267;"Absolute distance";"Spatial 
 structure";80
"478";383.767375592912;"Relative distance";"Cover";80
"479";345.024852821924;"Relative distance";"Cover + Spatial 
 structure";80
"480";499.572581151757;"Relative distance";"Spatial 
 structure";80
"481";567.065879829075;"Absolute distance";"Cover";81
"482";512.856734126488;"Absolute distance";"Cover + Spatial 
 structure";81
"483";573.93013627507;"Absolute distance";"Spatial 
 structure";81
"484";469.159605532974;"Relative distance";"Cover";81
"485";421.313094318784;"Relative distance";"Cover + Spatial 
 structure";81
"486";549.959650424163;"Relative distance";"Spatial 
 structure";81
"487";574.884490269724;"Absolute distance";"Cover";82
"488";518.059182866347;"Absolute distance";"Cover + Spatial 
 structure";82
"489";596.285809629547;"Absolute distance";"Spatial 
 structure";82
"490";471.841461890046;"Relative distance";"Cover";82
"491";425.74784255162;"Relative distance";"Cover + Spatial 
 structure";82
"492";585.280719951926;"Relative distance";"Spatial 
 structure";82
"493";539.4990922604;"Absolute distance";"Cover";83
"494";512.071226700849;"Absolute distance";"Cover + Spatial 
 structure";83
"495";564.443374973511;"Absolute distance";"Spatial 
 structure";83
"496";433.742587764964;"Relative distance";"Cover";83
"497";409.390517656845;"Relative distance";"Cover + Spatial 
 structure";83
"498";525.420294380981;"Relative distance";"Spatial 
 structure";83
"499";561.779272277715;"Absolute distance";"Cover";84
"500";517.868766778967;"Absolute distance";"Cover + Spatial 
 structure";84
"501";551.797248131885;"Absolute distance";"Spatial 
 structure";84
"502";457.779774492866;"Relative distance";"Cover";84
"503";418.585768360531;"Relative distance";"Cover + Spatial 
 structure";84
"504";503.115314359989;"Relative distance";"Spatial 
 structure";84
"505";514.071642004677;"Absolute distance";"Cover";85
"506";475.965922513563;"Absolute distance";"Cover + Spatial 
 structure";85
"507";533.629157949184;"Absolute distance";"Spatial 
 structure";85
"508";418.260956341344;"Relative distance";"Cover";85
"509";384.886181662915;"Relative distance";"Cover + Spatial 
 structure";85
"510";513.164240107213;"Relative distance";"Spatial 
 structure";85
"511";592.769624524851;"Absolute distance";"Cover";86
"512";538.010438350041;"Absolute distance";"Cover + Spatial 
 structure";86
"513";603.254700750217;"Absolute distance";"Spatial 
 structure";86
"514";492.439495618135;"Relative distance";"Cover";86
"515";440.508467198143;"Relative distance";"Cover + Spatial 
 structure";86
"516";575.110347643862;"Relative distance";"Spatial 
 structure";86
"517";582.617670770581;"Absolute distance";"Cover";87
"518";540.801803200854;"Absolute distance";"Cover + Spatial 
 structure";87
"519";601.534028251952;"Absolute distance";"Spatial 
 structure";87
"520";475.106799778107;"Relative distance";"Cover";87
"521";439.803788429348;"Relative distance";"Cover + Spatial 
 structure";87
"522";567.268791118727;"Relative distance";"Spatial 
 structure";87
"523";555.13182125502;"Absolute distance";"Cover";88
"524";500.673926195662;"Absolute distance";"Cover + Spatial 
 structure";88
"525";549.119774906863;"Absolute distance";"Spatial 
 structure";88
"526";453.659105845815;"Relative distance";"Cover";88
"527";404.191155053302;"Relative distance";"Cover + Spatial 
 structure";88
"528";511.716131289731;"Relative distance";"Spatial 
 structure";88
"529";563.207737778882;"Absolute distance";"Cover";89
"530";505.645191160145;"Absolute distance";"Cover + Spatial 
 structure";89
"531";585.934584620871;"Absolute distance";"Spatial 
 structure";89
"532";453.913828860284;"Relative distance";"Cover";89
"533";402.333928178371;"Relative distance";"Cover + Spatial 
 structure";89
"534";561.549600508935;"Relative distance";"Spatial 
 structure";89
"535";602.438172394672;"Absolute distance";"Cover";90
"536";563.968683880244;"Absolute distance";"Cover + Spatial 
 structure";90
"537";625.64786415434;"Absolute distance";"Spatial 
 structure";90
"538";497.782297856781;"Relative distance";"Cover";90
"539";464.027009360103;"Relative distance";"Cover + Spatial 
 structure";90
"540";589.465138423737;"Relative distance";"Spatial 
 structure";90
"541";581.457522493508;"Absolute distance";"Cover";91
"542";522.382682523812;"Absolute distance";"Cover + Spatial 
 structure";91
"543";602.32438375798;"Absolute distance";"Spatial 
 structure";91
"544";484.577173285781;"Relative distance";"Cover";91
"545";433.039156322689;"Relative distance";"Cover + Spatial 
 structure";91
"546";586.441317536801;"Relative distance";"Spatial 
 structure";91
"547";599.082811601245;"Absolute distance";"Cover";92
"548";551.16298217983;"Absolute distance";"Cover + Spatial 
 structure";92
"549";586.096689106371;"Absolute distance";"Spatial 
 structure";92
"550";503.327688620968;"Relative distance";"Cover";92
"551";458.899106422681;"Relative distance";"Cover + Spatial 
 structure";92
"552";542.985603832087;"Relative distance";"Spatial 
 structure";92
"553";530.398020256292;"Absolute distance";"Cover";93
"554";491.42918043424;"Absolute distance";"Cover + Spatial 
 structure";93
"555";532.418689552734;"Absolute distance";"Spatial 
 structure";93
"556";436.219770138366;"Relative distance";"Cover";93
"557";401.230107617776;"Relative distance";"Cover + Spatial 
 structure";93
"558";501.836347200994;"Relative distance";"Spatial 
 structure";93
"559";556.930213327615;"Absolute distance";"Cover";94
"560";508.304564778033;"Absolute distance";"Cover + Spatial 
 structure";94
"561";583.217947977937;"Absolute distance";"Spatial 
 structure";94
"562";460.635486319578;"Relative distance";"Cover";94
"563";416.167848734444;"Relative distance";"Cover + Spatial 
 structure";94
"564";562.616383063481;"Relative distance";"Spatial 
 structure";94
"565";586.730243914784;"Absolute distance";"Cover";95
"566";553.111005861577;"Absolute distance";"Cover + Spatial 
 structure";95
"567";587.875890347434;"Absolute distance";"Spatial 
 structure";95
"568";489.299195731087;"Relative distance";"Cover";95
"569";458.949267491496;"Relative distance";"Cover + Spatial 
 structure";95
"570";553.321726526085;"Relative distance";"Spatial 
 structure";95
"571";556.667857225704;"Absolute distance";"Cover";96
"572";503.853346444197;"Absolute distance";"Cover + Spatial 
 structure";96
"573";554.027810725912;"Absolute distance";"Spatial 
 structure";96
"574";457.704504734612;"Relative distance";"Cover";96
"575";409.707916508107;"Relative distance";"Cover + Spatial 
 structure";96
"576";525.866372788134;"Relative distance";"Spatial 
 structure";96
"577";575.681865917884;"Absolute distance";"Cover";97
"578";538.656128144955;"Absolute distance";"Cover + Spatial 
 structure";97
"579";601.694775739802;"Absolute distance";"Spatial 
 structure";97
"580";478.468325152809;"Relative distance";"Cover";97
"581";445.647789914132;"Relative distance";"Cover + Spatial 
 structure";97
"582";572.729900215575;"Relative distance";"Spatial 
 structure";97
"583";562.639599323796;"Absolute distance";"Cover";98
"584";497.545667510399;"Absolute distance";"Cover + Spatial 
 structure";98
"585";572.139653361743;"Absolute distance";"Spatial 
 structure";98
"586";464.199426966791;"Relative distance";"Cover";98
"587";408.53185918793;"Relative distance";"Cover + Spatial 
 structure";98
"588";557.263359979088;"Relative distance";"Spatial 
 structure";98
"589";514.478155065201;"Absolute distance";"Cover";99
"590";450.041283815573;"Absolute distance";"Cover + Spatial 
 structure";99
"591";502.008267369374;"Absolute distance";"Spatial 
 structure";99
"592";414.385797164234;"Relative distance";"Cover";99
"593";357.64053232766;"Relative distance";"Cover + Spatial 
 structure";99
"594";481.790883969495;"Relative distance";"Spatial 
 structure";99
"595";589.564479267002;"Absolute distance";"Cover";100
"596";525.939303966787;"Absolute distance";"Cover + Spatial 
 structure";100
"597";584.745934483342;"Absolute distance";"Spatial 
 structure";100
"598";496.66277061945;"Relative distance";"Cover";100
"599";439.006243768096;"Relative distance";"Cover + Spatial 
 structure";100
"600";560.645786469901;"Relative distance";"Spatial 
 structure";100
"601";556.842321152044;"Absolute distance";"Cover";101
"602";492.50889736019;"Absolute distance";"Cover + Spatial 
 structure";101
"603";570.13423293751;"Absolute distance";"Spatial 
 structure";101
"604";447.461716137053;"Relative distance";"Cover";101
"605";389.579905966241;"Relative distance";"Cover + Spatial 
 structure";101
"606";541.811956294035;"Relative distance";"Spatial 
 structure";101
"607";529.141829939812;"Absolute distance";"Cover";102
"608";481.222909097606;"Absolute distance";"Cover + Spatial 
 structure";102
"609";564.064984876865;"Absolute distance";"Spatial 
 structure";102
"610";434.129680438319;"Relative distance";"Cover";102
"611";392.26233654431;"Relative distance";"Cover + Spatial 
 structure";102
"612";546.410622587605;"Relative distance";"Spatial 
 structure";102
"613";609.877833075309;"Absolute distance";"Cover";103
"614";572.05500870323;"Absolute distance";"Cover + Spatial 
 structure";103
"615";599.400798626431;"Absolute distance";"Spatial 
 structure";103
"616";511.894988786812;"Relative distance";"Cover";103
"617";478.3103102289;"Relative distance";"Cover + Spatial 
 structure";103
"618";555.266865956521;"Relative distance";"Spatial 
 structure";103
"619";576.18464592596;"Absolute distance";"Cover";104
"620";515.856787404084;"Absolute distance";"Cover + Spatial 
 structure";104
"621";574.673908328987;"Absolute distance";"Spatial 
 structure";104
"622";478.184787198131;"Relative distance";"Cover";104
"623";424.347416975112;"Relative distance";"Cover + Spatial 
 structure";104
"624";548.89260035118;"Relative distance";"Spatial 
 structure";104
"625";611.027173435198;"Absolute distance";"Cover";105
"626";552.720173554414;"Absolute distance";"Cover + Spatial 
 structure";105
"627";619.112622844694;"Absolute distance";"Spatial 
 structure";105
"628";520.818386560517;"Relative distance";"Cover";105
"629";466.895365211387;"Relative distance";"Cover + Spatial 
 structure";105
"630";597.930348835207;"Relative distance";"Spatial 
 structure";105
"631";630.259353791292;"Absolute distance";"Cover";106
"632";591.052449786952;"Absolute distance";"Cover + Spatial 
 structure";106
"633";643.214684851008;"Absolute distance";"Spatial 
 structure";106
"634";539.862193769689;"Relative distance";"Cover";106
"635";507.60672037021;"Relative distance";"Cover + Spatial 
 structure";106
"636";619.581918794874;"Relative distance";"Spatial 
 structure";106
"637";467.303174640759;"Absolute distance";"Cover";107
"638";399.845333896784;"Absolute distance";"Cover + Spatial 
 structure";107
"639";478.115904201833;"Absolute distance";"Spatial 
 structure";107
"640";357.516580327689;"Relative distance";"Cover";107
"641";302.710961396934;"Relative distance";"Cover + Spatial 
 structure";107
"642";474.526770916197;"Relative distance";"Spatial 
 structure";107
"643";554.822707769254;"Absolute distance";"Cover";108
"644";481.937365824829;"Absolute distance";"Cover + Spatial 
 structure";108
"645";590.592069394217;"Absolute distance";"Spatial 
 structure";108
"646";458.32235437669;"Relative distance";"Cover";108
"647";392.54551953816;"Relative distance";"Cover + Spatial 
 structure";108
"648";583.362289124744;"Relative distance";"Spatial 
 structure";108
"649";561.909014715081;"Absolute distance";"Cover";109
"650";514.613100655999;"Absolute distance";"Cover + Spatial 
 structure";109
"651";552.913978525138;"Absolute distance";"Spatial 
 structure";109
"652";473.053152467124;"Relative distance";"Cover";109
"653";430.046431710103;"Relative distance";"Cover + Spatial 
 structure";109
"654";526.677738675507;"Relative distance";"Spatial 
 structure";109
"655";546.372246481113;"Absolute distance";"Cover";110
"656";502.476322295694;"Absolute distance";"Cover + Spatial 
 structure";110
"657";568.924317252941;"Absolute distance";"Spatial 
 structure";110
"658";443.037603537376;"Relative distance";"Cover";110
"659";406.198183276753;"Relative distance";"Cover + Spatial 
 structure";110
"660";543.201870089444;"Relative distance";"Spatial 
 structure";110
"661";535.272956892642;"Absolute distance";"Cover";111
"662";473.508700656108;"Absolute distance";"Cover + Spatial 
 structure";111
"663";549.463529671207;"Absolute distance";"Spatial 
 structure";111
"664";436.283372198204;"Relative distance";"Cover";111
"665";381.108687150395;"Relative distance";"Cover + Spatial 
 structure";111
"666";536.588188993574;"Relative distance";"Spatial 
 structure";111
"667";548.772613243711;"Absolute distance";"Cover";112
"668";465.994335564178;"Absolute distance";"Cover + Spatial 
 structure";112
"669";549.795113211234;"Absolute distance";"Spatial 
 structure";112
"670";449.890338117333;"Relative distance";"Cover";112
"671";374.883436075812;"Relative distance";"Cover + Spatial 
 structure";112
"672";542.038756158324;"Relative distance";"Spatial 
 structure";112
"673";569.110647823251;"Absolute distance";"Cover";113
"674";505.062728346806;"Absolute distance";"Cover + Spatial 
 structure";113
"675";588.350272690545;"Absolute distance";"Spatial 
 structure";113
"676";472.857245917437;"Relative distance";"Cover";113
"677";414.490561229418;"Relative distance";"Cover + Spatial 
 structure";113
"678";563.539090707893;"Relative distance";"Spatial 
 structure";113
"679";616.657055548952;"Absolute distance";"Cover";114
"680";558.192449938666;"Absolute distance";"Cover + Spatial 
 structure";114
"681";614.873672468289;"Absolute distance";"Spatial 
 structure";114
"682";520.177983581186;"Relative distance";"Cover";114
"683";467.080795956825;"Relative distance";"Cover + Spatial 
 structure";114
"684";587.189533304262;"Relative distance";"Spatial 
 structure";114
