"ID_sim";"pcrit";"pinfer";"qinfer";"Size_tipping";"Site";"aridity";"Sand";"MF"
"199";99;0.351548050086517;0.356548050086517;0.888804668633769;0.1075875;10;0.7716;2.784452477;0.709906931
"200";100;0.382210022782501;0.387210022782501;0.852270583092984;0.07464375;10;0.7716;2.784452477;0.709906931
"201";1;0.53;0.571242003148754;0.619554497315537;0.10476875;100;0.7096;2.671696265;0.426549174
"202";2;0.645;0.749092564390181;0.362408155685409;0.04861875;100;0.7096;2.671696265;0.426549174
"203";3;0.4925;0.527201939578683;0.690918284790871;0.09605;100;0.7096;2.671696265;0.426549174
"204";4;0.5275;0.576435856614935;0.635526517836866;0.10776875;100;0.7096;2.671696265;0.426549174
"205";5;0.46;0.486786774460426;0.749538636915475;0.0824125;100;0.7096;2.671696265;0.426549174
"206";6;0.5275;0.577959846835209;0.633476367422592;0.0986875;100;0.7096;2.671696265;0.426549174
"207";7;0.5325;0.585301474857728;0.623671217439186;0.07800625;100;0.7096;2.671696265;0.426549174
"208";8;0.525;0.576435856614935;0.635526517836866;0.05858125;100;0.7096;2.671696265;0.426549174
"209";9;0.47;0.492477253394686;0.730039508777481;0.14404375;100;0.7096;2.671696265;0.426549174
"210";10;0.48;0.507450959972647;0.714970098690138;0.1137125;100;0.7096;2.671696265;0.426549174
"211";11;0.465;0.492477253394686;0.730039508777481;0.0249875;100;0.7096;2.671696265;0.426549174
"212";12;0.4775;0.503879666558053;0.722519675695322;0.16335625;100;0.7096;2.671696265;0.426549174
"213";13;0.5;0.533857545368113;0.677916417544328;0.06778125;100;0.7096;2.671696265;0.426549174
"214";14;0.5075;0.54635110425824;0.669609309931763;0.108375;100;0.7096;2.671696265;0.426549174
"215";15;0.6475;0.754130089847488;0.360476688894647;0.06410625;100;0.7096;2.671696265;0.426549174
"216";16;0.5075;0.548785457517748;0.667209067629062;0.03281875;100;0.7096;2.671696265;0.426549174
"217";17;0.65;0.757303251547586;0.346943413560968;0.04969375;100;0.7096;2.671696265;0.426549174
"218";18;0.4775;0.509184547508068;0.717620625294;0.08328125;100;0.7096;2.671696265;0.426549174
"219";19;0.5375;0.593667036235717;0.618511062250662;0.0899375;100;0.7096;2.671696265;0.426549174
"220";20;0.53;0.579821541240322;0.623213836764928;0.06265;100;0.7096;2.671696265;0.426549174
