"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"CV_PSD";"fmax_PSD";"Resolution";"ID"
"3223";0.368458548638729;2.6476821192053;1.97211164566466;-0.116884908447618;0.0889077285561661;0.256235821231194;3.70810484827102;0.622857770247597;1.29913260618694;3.29000018992777;-1.7551831439212;"/3";30
"1224";0.454598742887031;3.68240428486411;2.0919060100108;0.186754806166299;0.180989864541917;0.642922595314242;6.09978917840356;0.631389818091707;1.20275592030267;2.82429481680796;-2.88381913161101;"No change";300
"2224";0.454547104078966;3.31822421190076;1.98788349529486;-0.0527900610267874;0.12566993886062;0.356128228914935;4.59726324215264;0.473161961987672;1.02721422892581;3.22935784572941;-2.10636483024686;"/2";300
"3224";0.454598742887031;2.93340137790253;1.86450276244344;-0.205518697704659;0.0810643296175704;0.192548641261136;3.39970044975561;0.52522185937725;1.10693218115115;3.65715395401946;-1.54660525256069;"/3";300
"1225";0.514622730838947;3.86258017032909;2.01565660633116;-0.0556470385000518;0.217297350214847;0.8466924932552;7.71187323719783;0.482243070505047;1.2065867971136;3.28791606585999;-1.5546404976301;"No change";301
"2225";0.514016911017564;3.72416918429003;1.98034290243622;-0.18324351693659;0.188185284012847;0.713163993864338;6.59624962908654;0.54939574464618;1.24347925209723;3.25363284131661;-1.37145365937771;"/2";301
"3225";0.514622730838947;3.5857838715497;1.94129831155285;-0.241458136688215;0.161420177045177;0.625987562844909;5.47953686890347;0.829912297532907;1.27993209596558;2.98563456547875;-1.26859249100066;"/3";301
"1226";0.524235947659371;3.84985894171885;1.99384992332873;-0.095578041069629;0.213537167493965;0.825159374413016;7.41740893346008;0.51840891395576;1.13085019824134;3.44751867343532;-1.37009464105291;"No change";302
"2226";0.523942154158804;3.69314618485889;1.95285271297909;-0.234011373556326;0.179488533101931;0.670475720916194;6.37561634586984;0.664868039597342;1.25409934061543;4.11351878366784;-0.990309379433407;"/2";302
"3226";0.524235947659371;3.53353823901645;1.90811311715773;-0.348090988098199;0.149102850274725;0.553329605474413;5.17472402713454;0.676000090170189;1.28232144789349;3.8849949169458;-0.861685421575599;"/3";302
"1227";0.452840227615002;3.82965249427462;2.13498998064418;0.192498747035967;0.212300199588813;0.828259577294718;7.42802514586621;0.554138179564261;1.14965835191204;4.2763892004831;-1.45035624283877;"No change";303
"2227";0.452505806357962;3.65359135285914;2.08866530033467;0.0714955984556684;0.183080941957204;0.675169621504423;6.22630901706685;0.600669840683451;1.2493187742444;3.9827689819073;-1.39328637795209;"/2";303
"3227";0.452840227615002;3.47170617125774;2.03686207925642;-0.0509566091273191;0.15471824289822;0.563489186914633;5.16285709223927;0.661664112045034;1.29259415934813;4.21122108974951;-1.22427876418131;"/3";303
"1228";0.366564762961159;3.82306632552647;2.34463287032944;0.556731823655378;0.201698370240966;0.841970640680461;7.6157867571682;0.11091567200189;1.12025890781891;1.67035213984829;-3.09909178854465;"No change";304
"2228";0.365727972129482;3.63801688677203;2.29730418933121;0.437161769889621;0.181391320912474;0.696210430261569;6.29341293101207;0.145105400443125;0.740729617528923;1.55606825771252;-2.86450793845747;"/2";304
"3228";0.366564762961159;3.45101171458999;2.24224750534683;0.313404712780342;0.158723136913241;0.583689667068631;5.45817560102186;0.15533175582852;NA;1.39736463182652;-2.80433480242091;"/3";304
"1229";0.346427508589671;3.76691396589874;2.38633778221755;0.640557586452059;0.189478624921952;0.804382064316714;7.22669066906538;0.347788325160201;1.22995443807968;2.87239164890662;-2.18264106946913;"No change";305
"2229";0.346694004935404;3.51806105802843;2.31722272029042;0.468514003204096;0.166516698026437;0.666512856643613;6.00674920242406;0.372142069190484;1.27014644361791;3.04748675533049;-1.86695113744967;"/2";305
"3229";0.346427508589671;3.25637181409295;2.24069532779735;0.250023645513034;0.147697883338798;0.557458109336916;5.14448488290857;0.448283386717126;1.28138550693422;2.83050973885841;-1.69284775211714;"/3";305
"1230";0.339438537636736;3.77109458023379;2.40782768516567;0.682035411894064;0.187457805047116;0.807561365870234;7.27871415847399;0.507494486244326;1.17214121977374;3.02368796518828;-2.59577428026898;"No change";306
"2230";0.339191101756423;3.5300520014512;2.34250421056389;0.507931311063778;0.163531707671171;0.648090215127909;6.1028191088166;0.604272476382628;0.847257229775227;2.6755642029018;-2.53049393587791;"/2";306
"3230";0.339438537636736;3.30111077754428;2.27472139735303;0.350964867124183;0.142237471194358;0.535713263990824;5.02944371538494;0.619478533964744;1.30549867616819;2.44807556270068;-2.48368995660956;"/3";306
"1231";0.33019505992479;3.78080021848969;2.4380073937055;0.721117075913742;0.186381036469563;0.817329054938511;7.51863518852928;0.403825509154225;NA;3.04077984210601;-2.26340392120259;"No change";307
"2231";0.330209391784003;3.53957186544342;2.37203408305356;0.544621599756747;0.166965895751891;0.675076497750667;6.39959673825115;0.475720300329431;NA;2.77440090896758;-2.20403388903572;"/2";307
"3231";0.33019505992479;3.30104873534855;2.30231192504135;0.421866263534183;0.150259197785239;0.579293387898925;5.31494243434283;0.393174953285829;NA;2.59368900517991;-2.15713330992192;"/3";307
"1232";0.32027523018514;3.76162184992257;2.46342476599362;0.760659076160491;0.181652275728475;0.80749183387879;7.38753138511916;0.330112431158719;1.13520837780214;3.8503564397572;-2.02531878989019;"No change";308
"2232";0.321263971548846;3.50527670527671;2.38976161575695;0.549650082312952;0.16236203471573;0.66510744836704;6.37443334699408;0.381577511239129;1.25280167437541;3.56772548732863;-1.94808990723873;"/2";308
"3232";0.32027523018514;3.25435998683778;2.31857019022894;0.364551506161422;0.142600706692142;0.59069040775259;5.18258176111401;0.577155304673182;1.28465061605729;3.17283425319768;-1.90317131740954;"/3";308
"1233";0.291219147075003;3.72675192766234;2.5492162699217;0.918326718395884;0.173062009916002;0.841100861918852;7.3616922739199;0.619900511362946;1.47738819467898;7.99039759738219;-1.9112483661486;"No change";309
"2233";0.291551749165336;3.52487280949689;2.49238211499488;0.728724200912997;0.158422695953195;0.748192938275734;6.66431491160603;0.623926813205836;1.34792976466821;5.1021959064668;-1.77334962956896;"/2";309
"3233";0.291219147075003;3.34321880650995;2.44061326994103;0.558659514826301;0.149935016543813;0.703459840154469;5.47522652377858;0.702028517492899;1.1839331366941;4.80239638910814;-1.69152529214922;"/3";309
"1234";0.441272587466359;3.43204094968416;2.05124759560001;0.243104669838716;0.133538947205956;0.414084305884835;5.06033588451953;0.609887081718969;1.28457057101661;4.17634857983634;-2.0046472559637;"No change";31
"2234";0.441272587466359;2.67255021302495;1.80112563484377;-0.310279589189578;0.0716130208333333;0.280794480154625;3.44416045154836;0.758738951541013;1.16213763905648;5.11971646797828;-1.18436619928645;"/2";31
"3234";0.441272587466359;1.95228215767635;1.4870915078541;-0.752425915607251;0.0441551927143406;0.255307602738852;2.49855883260933;0.863171298975769;1.56975300071354;4.55207355588673;-0.409908355732477;"/3";31
"1235";0.191134982638889;3.27277888163497;2.84041482007625;1.51478083566155;0.0932041878073814;0.535526980656701;5.74484002045079;0.294840656235209;NA;1.88397864707826;-3.91512024484273;"No change";310
"2235";0.191134982638889;2.39731768650461;2.52912586687036;0.823329114347968;0.0834657943651872;0.542239899530563;4.64654199234152;0.651253696909712;0.896642193850884;2.08977484595769;-3.54896655694945;"/2";310
"3235";0.191134982638889;1.54838709677419;2.09198919157712;0.490969017986836;0.0940050910500919;0.509771652525839;4.1370545637418;0.838810105834811;1.54588035694527;4.8627778772444;-1.50212617664501;"/3";310
"1236";0.138020833333333;3.14268867924528;3.12542933984365;1.96385815165525;0.0687995277898393;0.473730260058942;5.35011640165744;0.439246891653548;NA;1.34261265595973;-5.08564511510112;"No change";311
"2236";0.138020833333333;2.0712401055409;2.70849815173559;1.13477660811387;0.0651482770984299;0.445235356448003;4.33205285674376;0.348622269765816;0.587867832218719;1.43542954744889;-4.18705396032637;"/2";311
"3236";0.138020833333333;1.06521739130435;2.04352954065714;0.604080953102093;0.0682116938572304;0.47009377167527;3.83786197255649;0.372368229113856;0.843797622158624;1.58788088224938;-3.6264182844902;"/3";311
"1237";0.137559678819444;3.29205284953658;3.17520876487621;2.01624256208871;0.075729954643579;0.570383004751168;5.74051528878098;0.469773801934388;NA;1.33947305300905;-4.60148773841729;"No change";312
"2237";0.137559678819444;2.4390243902439;2.87529554754433;1.31037994774737;0.0734713612432065;0.430290363668011;4.64901992008185;0.259643800505765;0.555263082473509;1.29030352080563;-3.98703282643301;"/2";312
"3237";0.137559678819444;1.61316872427984;2.46189782471046;0.825323852963509;0.0768578024471507;0.481251996681259;4.31002882344788;0.686263218462348;NA;1.50613069577744;-3.18786745179627;"/3";312
"1238";0.352352352352352;3.63170556920557;2.33282599475613;0.611382304975827;0.16603818112249;0.650553228700875;6.15353052336401;0.212417981990006;1.22584371584897;2.05854591318578;-3.47305822959344;"No change";313
"2238";0.352482218028741;3.18999374609131;2.20277405963264;0.320738715960234;0.129863633134508;0.371185723814359;4.87271286127915;0.33066363297392;NA;2.05894798178352;-3.10920612834662;"/2";313
"3238";0.352352352352352;2.66902154715648;2.02483554655996;0.0259088662822337;0.102273793860889;0.221878546997168;3.83127369150925;0.511399967630871;1.31261583028213;2.30545063162277;-2.75083215420727;"/3";313
"1239";0.650335019704389;3.84488663939541;1.77701175386429;-0.614586200827436;0.179493154903629;0.737122819652381;6.76523702582036;0.666064634172562;1.22300691786852;4.96607881592166;-0.723200473283875;"No change";314
"2239";0.650275802003193;3.67331158632355;1.73145229011321;-0.820483143183799;0.126057199933253;0.533447946377901;5.51581741641693;0.751767750338862;1.29735403555856;4.77394879710275;-0.564089417393564;"/2";314
"3239";0.650335019704389;3.48603351955307;1.67903219647195;-0.952564027512839;0.0866189842607667;0.443676914019961;4.26239851709243;0.802485590058478;1.35253155081373;4.44708422148408;-0.347522433528944;"/3";314
"1240";0.560362163965768;3.78956516141492;1.91142326229572;-0.245659202520767;0.191905006187432;0.720614583963365;6.69954451915637;0.72253468621977;1.23895633313097;5.36967310681215;-1.00436762333366;"No change";315
"2240";0.561302438670344;3.54310406913936;1.84249861098222;-0.470450964419903;0.140813570813327;0.527854973580892;5.34680308774993;0.807708594362581;1.27519339681296;4.57467318095874;-0.906037194138886;"/2";315
"3240";0.560362163965768;3.2516882642818;1.75834631031843;-0.667629723399765;0.10246055652595;0.421059859859834;4.46105056148191;0.873857568060112;1.34756462999765;4.52345590903283;-0.709760353679679;"/3";315
"1241";0.455877759266972;3.48632444469822;2.03437859072366;0.169906745101074;0.147813158905144;0.521693168352125;5.18767118560068;0.329900240069591;1.29262409593758;2.33634072608144;-2.85729311864759;"No change";316
"2241";0.455877759266972;2.8777021024578;1.84252267176865;-0.205890273270536;0.0919140507057669;0.307803007557851;3.67799384704206;1;1.37320540091185;3.53695544967847;-1.76504738172502;"/2";316
"3241";0.454464168310322;2.27579556412729;1.61096589586363;-0.515370036549992;0.0617185106464461;0.194384957954406;2.84767027740274;0.858574063043042;1.41502145031138;4.51962182712022;-0.580664161265286;"/3";316
"1242";0.469153477717618;3.50219164401043;2.01021427599518;0.10049587484829;0.148724202372275;0.495952632062751;5.23235977764105;0.735837130295124;1.31633034016295;4.10050241111494;-1.83969358591654;"No change";317
"2242";0.469153477717618;2.89635371805914;1.82027792674698;-0.323724770095945;0.0894381109412742;0.28438209643332;3.64271949544689;0.719270613897623;1.39485531495813;3.88527011238055;-1.34309285918285;"/2";317
"3242";0.469454306377383;2.2430426716141;1.56401758878574;-0.761293746639228;0.0607227998621324;0.186189715997556;2.80371285488366;1;1.41239853859915;2.67523045709814;-0.951213004267222;"/3";317
"1243";0.42734798000833;3.49077176097947;2.10027950288526;0.269591017222274;0.149411867505293;0.56777953713296;5.59221765870521;0.23707107431433;1.0371228281915;3.42327810865052;-2.35155748951022;"No change";318
"2243";0.42734798000833;2.89691746768313;1.91380388565704;-0.176613925563644;0.107982289779589;0.432930610403036;4.22165136854071;0.822906537317446;1.16467502334913;4.47902981355308;-1.34189692521531;"/2";318
"3243";0.426614069690993;2.33884297520661;1.7015318445437;-0.655665992910861;0.0769567153033088;0.469259774176124;3.11404445329493;0.909154732967039;1.48699916627444;4.76839386474055;-0.718798832763485;"/3";318
"1244";0.310869427986545;3.65548851241587;2.46461204086353;0.81298923236379;0.163156701466881;0.686154383659542;6.45962932545518;0.289637040508032;NA;2.34030128649843;-3.05737419519278;"No change";319
"2244";0.310622006096676;3.25619834710744;2.34973888419945;0.564413847597258;0.132482558479222;0.45594459979843;5.34103264094448;0.32901302697574;NA;2.39297695759978;-2.82764028291228;"/2";319
"3244";0.310869427986545;2.81122062168309;2.20200107463364;0.307040584579438;0.106826404316277;0.37155210389495;4.14366248540049;0.405984278439291;NA;2.35120261362539;-2.64255341025249;"/3";319
"1245";0.233636101499423;2.98344132469402;2.54706793706375;1.12499108103561;0.0776963626231035;0.235086714786233;4.30670488312475;0.202862866115682;0.599516268899985;1.46717873774039;-5.01946889002186;"No change";32
"2245";0.233636101499423;1.66918429003021;1.96632555389362;0.394931438241317;0.0437810496794872;0.105720790151983;2.76579209263777;0.302992046163119;0.637864579535498;1.56690995210563;-3.92206945777896;"/2";32
"3245";0.233636101499423;0.725738396624473;1.1334248315571;-0.0216367007536081;0.035943019211361;0.199491179431535;1.93273006189715;0.674161471278981;1.01633272404844;3.26954376403714;-2.05719939294611;"/3";32
"1246";0.357276195114033;3.6689383613509;2.32914848592044;0.597081503101076;0.171945982117568;0.666162439704068;6.22600613088998;0.318041450925465;NA;2.14726596031576;-3.13058245563602;"No change";320
"2246";0.357326897953259;3.27553358253949;2.21558501742331;0.342187809919406;0.131102119982437;0.389381832587383;5.09935050485608;0.352673174157091;0.450023064974566;2.10964686397406;-3.01982628467715;"/2";320
"3246";0.357276195114033;2.83534398434953;2.07140940522505;0.0776713710563792;0.101030976428835;0.249071431518365;3.67684538307288;0.544802486121902;NA;2.47028566324387;-2.73070568867791;"/3";320
"1247";0.32394556718881;3.64061021101275;2.41933108779417;0.750383118681792;0.163045198311929;0.663867018615426;6.27786331606555;0.455371212730162;NA;1.48669962110791;-4.06825601002587;"No change";321
"2247";0.323740746116998;3.20724677463629;2.29322511629837;0.44161344222026;0.130612026748534;0.408846955076481;4.93725380826814;0.303910732040589;NA;1.69150809615123;-3.28763284087904;"/2";321
"3247";0.32394556718881;2.73398643556895;2.1329405567103;0.187129246863231;0.102576953813933;0.269726515287976;3.95438512454323;0.442257945818094;NA;1.79657847037437;-3.09649516269738;"/3";321
"1248";0.264325135946758;3.05964535196131;2.44887436924273;0.95797324596809;0.0902048419804102;0.35184674423425;4.56942438324041;0.537006874993478;1.37135107286489;2.25993067473931;-4.44578089507218;"No change";322
"2248";0.264325135946758;1.89771490750816;1.97122584016023;0.286567162261555;0.0636130242250034;0.260971425298607;2.96651176365426;0.600535225462674;1.09374722605785;2.68914559008037;-3.19847023252493;"/2";322
"3248";0.264325135946758;0.896551724137931;1.221376066082;-0.210148933147577;0.0495645687612277;0.280954161343424;2.51000540085148;0.802376186781363;1.54893727806815;4.86313025256225;-1.59331583513279;"/3";322
